"length","fdr"
225,0.0153851793440312
221,0.136357441952153
2741,0.0983776661230573
1502,0.0267460318807284
653,0.0536324912598182
1492,0.0910203058376783
796,0.112571800310597
205,0.106006145813811
294,0.437750684470447
396,0.320520269407799
219,0.0958839589666551
310,0.0769150749174626
701,0.111826428895179
332,0.0465314506828536
5431,0.135514005961993
645,0.0822684641979419
266,0.592969636288635
373,0.0177194142495012
361,0.0078452633535824
344,0.258758837717946
539,0.160197959854168
933,0.111046344075315
1810,0.0599905262211789
228,0.0670104463406043
216,0
247,0.062374160902719
291,0.517535760385341
810,0.231642808430305
2597,0.339467228030222
257,0.95450061003795
296,0.0579032335809693
304,0.216925626358112
240,0.0577575163504913
921,0.19158715198199
2726,0.068362966065989
465,0.17280644261769
302,0.172820876312467
1925,0.186752654033955
412,0.0975019240505098
380,0.0834995594963045
667,0.0640300880308257
241,0.0199016403612105
368,0.0942484690507568
281,0.0646702795572944
1120,0.0291824544074178
1781,0.0397303911403449
484,0.0419069794924945
336,0.375079498516033
225,0.169712544693438
435,0.129948597341998
309,0.130154124864535
1915,0.195533617464773
416,0.0235861962009103
249,0.268981478481212
461,0.540822187031647
348,0.101126290686488
2975,0.106710551141896
211,0.485681418098554
5786,0.0356771106044098
208,0.134939892758631
2320,0.0545904070694244
220,0.0368590448044296
234,0.209387595157089
1218,0.140539236733408
205,0.00265457318890577
213,0.0355169577530125
318,0.270924290150838
522,0.00950620569964643
487,0.012929179854039
404,0.103385218564807
314,0.251392545412318
542,0.121173239516563
306,0.129308511383884
5134,0.0397776243237836
284,0.171593287321727
554,0.217354290375489
530,0.0894408153722819
221,0.0039266481945711
788,0.297082588875824
1291,0.0494300637650839
1626,0.0637565285750465
1357,0.333179580212069
230,0.0501460254929383
281,0.0335010774036094
346,0.0339242293880366
385,0.232946467567632
382,0.2107257171162
738,0.234933103971218
761,0.0053482505720957
211,0.0929593828776983
4334,0.129314134299732
302,0.283715830032157
487,0.307146202275526
281,0.0277605687969988
228,0.0365845104355011
2210,0.107577835408901
2650,0.233522769357025
328,0.141077894492335
227,0.113153836844896
510,0.234251226650883
2726,0.135521880665342
1137,0.0848650717905627
378,0.0528803320305552
611,0.0239816732042499
311,0.0707472496936372
2173,0.097310939127179
570,0.161942858413488
792,0.304684238789707
5232,0.0696510750399027
511,0.211603759298859
491,0.0866291922201773
331,0.14287356046914
938,0.149056663164396
393,0.00818356287538351
208,0.00547446508639971
275,0.0078452633535824
222,0.241002046454289
201,0.408722503528137
2933,0.0309443365967419
256,0.300509300944971
1979,0.0675266318094496
1227,0.6078576977714
365,0.584043859483522
232,0.0686041050813532
483,0.0234817469147983
1905,0.034545826531213
429,0.0633205993580134
643,0.080276499530314
217,0.235117262457976
902,0.129800914586791
477,0.0835427486879508
253,0.313578244575628
523,0.51920702621056
1530,0.0232557280376534
219,0.64529118803159
212,0.610560878340905
1382,0.210293405056904
1888,0.181496940045185
776,0.149808125272771
452,0.251339927929621
338,0.107235721439889
342,0.0630101457247647
2717,0.0113342932880222
336,0.176059630088572
245,0.0762861528186976
302,0.0437102487949538
371,0.0401447748288212
239,0.107984226413721
480,0.24395298832901
207,0.0424902956521531
332,0.170799255970206
780,0.152094998744633
253,0.0409293633711414
391,0.0338197466034183
276,0.307664790193968
1122,0.0721554032358638
289,0.314051858460774
351,0.687782999465944
741,0.219830452040126
222,0.0378826777347821
1338,0.0701991041687218
275,0.172375841621881
1888,0.12802381571208
223,0.783858589759055
1697,0.0932531560421109
563,0.105457524053524
218,0.33862602899274
230,0.143993348886485
254,0.10249174345186
1063,0.0427483120909882
2410,0.168680932411967
1397,0.0462885168926774
226,0.156952871158774
436,0.125961283960119
315,0.13127548622777
259,0.265064747749678
205,0.00549788488435992
1891,0.167173971471448
503,0.190113900211201
1057,0.186047555925484
281,0.107984226413721
485,0.0114549892147029
220,0.108199727432347
1243,0.0376441069375998
1589,0.0216593939926825
1104,0.142297647562495
420,0.0389135940521631
244,0.0934009973068258
449,0.359424870867747
542,0.0559233339411603
1872,0.285204234367498
2569,0.161590486598428
2125,0.154623652313878
394,0.0925939605866353
430,0.0905391585230363
2312,0.125116904946255
838,0.0419069794924945
3649,0.0610398449279628
215,0.024497107039152
2361,0.16017572157275
343,0.0862753528361047
2556,0.0266197243737676
265,0.101376536173395
941,0.0396585257057462
258,0.516130836760605
1346,0.0990428300720905
619,0.0301287236806031
655,0.0633717621639407
2536,0.138924440846141
912,0.119553651598585
286,0.588702079233735
350,0.0404538336295335
742,0.116790804609886
389,0.192626162733337
338,0.081961380985611
651,0.0900639703865719
218,0.413658016872873
269,0.0515046652557099
277,0.0862794210372936
470,0.0376043909328306
5271,0.0303807743694735
3187,0.0432235360824641
236,0.12267871830396
249,0.190016158101697
237,0.0941366893049344
207,0.364383529601011
1858,0.0647908607674584
324,0.870885372703559
308,0.117403200553373
1565,0.0389135940521631
1279,0.0367145350361608
1162,0.125377489627016
397,0.16902292280861
343,0.0215879835130638
221,0.353163727632827
1346,0.18857630445752
558,0.0928097173006159
220,0.157039246355658
806,0.219638099118147
749,0.742764807906797
276,0.0331711663803889
248,0.15118916209651
5078,0.116035057918495
232,0.27078206338263
489,0.59413575641355
271,0.0805401348612729
369,0.26276865782268
306,0.107807497236913
354,0.0808608759649071
214,0.478534511008334
4125,0.0220165226468049
608,0.0415605251617789
746,0.00426197341448932
314,0.246124345211082
2151,0.215194609934894
241,0.139568242999549
673,0.140148102612218
777,0.0184496934416465
252,0.133923334884742
1866,0.237105059207826
372,0.11083554907124
1076,0.0811534725034145
365,0.334401537607568
555,0.250143773442481
4168,0.0734906322310958
1024,0.0675266318094496
204,0.0514331327932137
533,0.0271706958222124
6102,0.0394691890104836
227,0.199931343871298
2140,0.0994759648609668
214,0.117842815091239
317,0.319912181595309
216,0.16659982354055
1348,0.130414868228155
3150,0.0312220190191218
273,0.11000809729464
290,0.171955110709536
338,0.0253010141383762
236,0.53308920881487
831,0.202903824894591
517,0.25030513862703
229,0.241805212847022
315,0.015890266883441
262,0.155147744135108
836,0.00733983204781016
1692,0.0499740938852626
315,0.316019769081678
444,0.239444278787619
309,0
4534,0.0570485770580789
466,0.431227578432816
394,0.0512952412359929
26981,0.0397776243237836
1037,0.0703205875331145
214,0.21020946023699
406,0.0772151018812808
208,0.515699834983288
559,0.151953880715325
536,0.349642164937797
221,0.157295943411751
273,0.0916132751457635
4041,0.0314202289606872
763,0.177586578942421
1450,0.287333276422266
339,0.366086416038693
372,0.788565971298005
604,0.0376589476524051
463,0.341548387469604
231,0.42877388690774
1199,0.0627838546901437
809,0.180638559824352
377,0.42122809959634
1944,0.0983839434646395
428,0.139961562013859
563,0.139384984419077
465,0.291582898604903
598,0.400297185702635
2767,0.0947051525885426
344,0.208856150421141
285,0.0944147326335483
670,0.191533558474556
365,0.0676231164473413
246,0.0202950046390109
292,0.176281719434487
2416,0.111666324112468
2732,0.0688230768092262
410,0.158948759693027
344,0.00733983204781016
1107,0.0857337191051188
243,0.619692164473505
216,0.0192469631412979
1994,0.241740662186999
1292,0.142100732501492
561,0.244935058497101
358,0.487987235214053
229,0.0720540784172902
371,0.365322419516321
212,0.114173736842732
213,0.0425496486202991
232,0.193498669884288
268,0.664210215933455
783,0.0798593858272537
287,0.0615313900475116
250,0.0245167117937318
322,0.172125022061359
351,0.195353385365174
357,0.368884167779924
327,0.0691982567667491
332,0.0318467723006699
475,0.172262432557922
2426,0.155155818913644
203,0.0556878307471616
206,0.0208274200651371
5175,0.0737296525253534
291,0.370412538202187
260,0.0472948405686301
334,0.0704892223487331
326,0.0868990531297802
212,0.0181979917098799
224,0.0298779224197768
348,0.361653270844439
370,0.0868990531297802
213,0.115356339024217
8575,0.0474021092133954
215,0.134510268682085
1370,0.113161706345454
2541,0.0518506236483083
1029,0.088127145007501
521,0.0520473716657845
307,0.057027173721219
680,0.0538828100405925
805,0.129179099435163
240,0.0581414912086672
247,0.137476187207769
342,0.127659484842623
937,0.113909163231929
319,0.0353584962095241
209,0.0837501646392187
1427,0.163127948130747
948,0.328019741220295
1160,0.0533213982534611
262,0.0616533977979696
232,0.137233195636223
271,0.239236681486016
563,0.205468254945659
333,0.190771740370952
206,0.160459775110615
230,0.0695675470182442
367,0.0405667420838412
646,0.144541522197409
726,0.0574256153782469
739,0.183125687334505
8386,0.0656775948142552
276,0.219486324168287
210,0.0783188352691155
257,0.0988137371411643
3223,0.099444147175025
643,0.219206671427776
3325,0.117729187673852
252,0.016742735441825
303,0.149391916017029
410,0.0818227624076378
640,0.0647070234132169
319,0.0482229272170792
681,0.0981325788981129
365,0.0283936665307675
366,0.365852831994459
350,0.113895969872855
2037,0.35462436547285
1125,0.320145804509605
283,0.150465704467411
410,0.0586717206762501
6886,0.085883479586231
457,0.0355826017298592
493,0.106084799601938
1358,0.349936753211883
295,0.369777127072537
7594,0.0970133812532153
741,0.190503351252344
255,0.33017503187156
1811,0.276361350897308
279,0.0706366697429886
3167,0.0305382655947345
536,0.101391341743054
625,0.0203075189893135
516,0.0897606214810251
784,0.255557181822617
286,0.692301260033761
341,0.119355213903525
283,0.103874743672369
2012,0.0458875321799438
469,0.259642453310725
202,0.0206904411975259
315,0.0655952436732286
2692,0.195516304683874
1187,0.131361782649791
204,0.0711555537371676
3733,0.00886205018112553
232,0.329531235265158
394,0.133485232555415
2922,0.0468169148801093
265,0.263685048128085
222,0.853684959893323
1852,0.0372398668343083
686,0.251448097237809
1011,0.264998654337215
411,0.080920723725355
439,0.0677429368182593
505,0.0475710983531766
5796,0.0567282355501399
553,0.188629757814601
2131,0.0984250900422161
245,0.199578786978688
214,0.833003397483573
2353,0.316471314672083
820,0.181203795671359
5148,0.0386974616168106
224,0.0729940529388286
1018,0.191940667933783
263,0.119480014584573
1175,0.044160582507108
512,0.0797946061048824
741,0.0720938737186312
267,0.0107895555420041
293,0.194887281515022
1055,0.0184496934416465
2442,0.0967650805989717
1235,0.0446168661913315
261,0.0866887885111475
9367,0.0555866684127551
237,0.165115767662228
280,0.228037127525872
242,0.345216490189063
1619,0.185412654629838
296,0.488684318672745
398,0.00610632642373408
288,0.515253435238271
372,0.542940179698412
2475,0.0792920394565831
460,0.0420443407882829
208,0.355030146364137
1359,0.182508670504325
455,0.306088588333897
2985,0.108550140750007
219,0.421041532720361
256,0.735277630261256
1165,0.0310172447502981
228,0.0482354378717511
327,0.0807830573102418
230,0.0291100730108787
2090,0.106006145813811
210,0.0495435846832404
612,0.100310748223502
253,0.377340742750611
235,0.0929898447701059
1595,0.261942859476341
222,0.101977323605923
258,0.642883088327312
433,0.164171404187177
360,0.0570485770580789
677,0.202553859722375
380,0.269068019487713
6485,0.0715129864924082
4723,0.0614221093619041
234,0.439849108430991
628,0.311484276146282
263,0.0145870770867281
204,0.0755483934731634
355,0.0923541087396625
265,0.10706033970017
318,0.0577524785319592
810,0.0882712038762138
452,0.422475404193961
431,0.400257115629021
231,0.281698403562727
397,0.266262007057259
567,0.163335709384204
678,0.135881534845075
454,0.0703530008413749
1235,0.124320535389745
2692,0.0135627331318231
698,0.108847864541908
3279,0.0717112355560683
273,0.197980983008445
2033,0.132671374525283
226,0.206465449342255
512,0.468606224891962
1136,0.198410193649323
931,0.0549632216749825
206,0.138299271627733
583,0.414383684299406
965,0.0821295631440627
201,0.00265457318890577
1269,0.0864487600245264
444,0.0517077269297785
208,0.220950383035071
414,0.088564088061649
327,0.40766961881645
207,0.365691238972859
5767,0.0357848406567689
537,0.396404117770502
1748,0.0747382471956549
9880,0.0460494111544132
565,0.554715758539103
291,0.475813747005522
602,0.0442493288237937
417,0.0540482040181915
260,0.0188509372257931
697,0.0333533399044199
239,0.410037204430462
308,0.141424411901381
257,0.064353231870369
297,0.0145870770867281
321,0.124037944577304
328,0.340398292085424
2577,0.121242388058641
220,0.358330432061562
245,0.0894247299710486
306,0.0818227624076378
320,0.120866097511139
792,0.229227104009154
472,0.0317585161066661
835,0.23390096398614
1369,0.169108333831286
282,0.66675820824847
840,0.116049932137836
276,0.0226377499715674
258,0.49737143853575
1536,0.102333499282368
307,0.021271049084442
210,0.717835639506269
374,0.349039003451965
492,0.165924858666528
351,0.0960393633784277
605,0.492458925681419
3114,0.186923029620842
349,0.0122055448602555
4361,0.051794883717999
209,0.041207311360539
1007,0.0592279594990886
575,0.242002471367585
687,0.197061187914876
989,0.234630015973447
354,0.00886205018112553
230,0.176059630088572
4116,0.117569034097394
438,0.528258183417165
439,0.0454521048518771
632,0.0332178375301731
385,0.0279380996312183
288,0.030113261353888
341,0.0510042225487254
381,0.0801927608766144
557,0.200143199042496
1251,0.131644015216694
549,0.0597843256710032
258,0.322090896774701
294,0.130894739797227
1473,0.0380826313616218
440,0.330013125692848
460,0.376118135695212
977,0.143676575530893
2386,0.040710591158346
269,0.0396585257057462
308,0.0677555615036468
265,0.0298262808311319
432,0.353631687440812
595,0.0245167117937318
215,0.22281240310192
378,0.0723212914188513
266,0.11314404387476
3155,0.0545697033640505
8955,0.0576544151157761
214,0.144269364072666
1454,0.104364196506843
201,0.0202020955776267
476,0.0321418638637361
252,0.166547161789663
7107,0.0807879944395115
215,0.315513447671915
628,0.220877989016787
201,0.933591177084803
4299,0.0577771890025213
283,0.123009351212732
334,0.0797853019842295
2600,0.0280394148994756
3297,0.219048866964075
336,0.183248997639199
220,0.872657595641763
782,0.125998645492708
454,0.108952823388686
248,0.28495336073072
2037,0.180544588568777
3335,0.0404538336295335
1008,0.104190585135137
210,0.0310172447502981
341,0.500762514046972
327,0.590343829388617
2596,0.051794883717999
241,0.0422583859961795
379,0.814226396187736
1313,0.115953624310581
2345,0.141704578342024
523,0.0225606212654977
4836,0.12802061759822
394,0.306379999024047
784,0.067719876118985
1308,0.186733441174482
1047,0.0311385262274564
480,0.287128913169433
429,0.0683193417802275
347,0.109828016489452
460,0.0644559055533283
226,0.0297176577200783
1189,0.0343582104721296
345,0.630801413336269
223,0.189231073954324
553,0.158540471181347
490,0.423776790102644
510,0.0821852955280218
4049,0.0538828100405925
207,0.0901747730653983
433,0.348957308200677
387,0.481852349646659
225,0.819481608179679
2270,0.136613337261069
6909,0.0889783803098326
242,0.0402043095866821
406,0.0901103993406288
311,0.0232596186869309
425,0.0809444748040558
319,0.308791387004937
213,0.0338350923146624
340,0.30136413946748
293,0.305819043731155
1488,0.0367145350361608
615,0.183561537455102
255,0.625935592508784
622,0.00950620569964643
499,0.339398730630214
3078,0.0705246051534709
276,0.0841381139538657
602,0.240528616141077
266,0.0239816732042499
666,0.107572755936299
1705,0.378481692350829
256,0.104921778871924
248,0.124827285141753
2979,0.0397303911403449
299,0.0362191183228162
3887,0.0552394560718365
435,0.0971656458524411
902,0.0717360342251745
772,0.0405933941063079
823,0.120191507221726
620,0.0245167117937318
1414,0.113984525569216
642,0.0808094459468511
1298,0.0933371811701238
308,0.234734873149379
602,0.112524874807598
227,0.234962359156383
263,0.0874370238035462
1157,0.0767132479364037
400,0.292606634055725
226,0.056327737710794
298,0.138541648091987
577,0.185710850490944
896,0.15132481321038
281,0.222897719903795
209,0.0429177961928918
1250,0.0932531560421109
262,0.0520116091287182
211,0.379615299239335
278,0.0235861962009103
398,0.167086176963672
552,0.811227269972779
253,0.251580892166102
213,0.146785673867235
402,0.216577761712365
222,0.0827909164093779
228,0.0482229272170792
447,0.0718453063069613
1767,0.117622113490697
232,0.705742563962273
553,0.271116243754705
354,0.128180340498235
220,0.0839557383446019
237,0.00610632642373408
1390,0.0505162491543475
544,0.111666324112468
431,0.325499148231786
201,0.185710850490944
533,0.0218219529323894
261,0.183094550348713
1678,0.174050670422974
267,0.764864148275986
324,0.225481548087734
1204,0.0320160323574433
276,0.040710591158346
366,0.0923541064143042
252,0.120732086763217
445,0.520012028681112
261,0.0699656507282894
235,0.302084094214683
1645,0.144441093850821
263,0.40436178698224
1534,0.0264649193795765
1284,0.160935852464909
540,0.08867779566674
3919,0.0701481442171239
245,0.00265457318890577
385,0.0203075189893135
255,0.498628541544426
232,0.115797133353676
1780,0.0159358200007937
977,0.134845192566808
341,0.185223115718787
1254,0.0197082063810705
275,0.0735288281164114
385,0.176432726365272
234,0.686858592067232
2539,0.0739487465576725
222,0.0114973098401782
1011,0.00547446508639971
3066,0.150243268031361
219,0.30713568939854
241,0.15941694203868
365,0.104899003887557
206,0.294259782025092
213,0.254318339184575
215,0.0963851535702047
956,0.218133857878037
209,0.308205419093198
1454,0.0612805015295601
2841,0.115221717220173
210,0.0560407140014041
244,0.0178954552358905
247,0.241851139437182
268,0.159436419482728
226,0.400095948224203
1782,0.100456731647146
286,0.169303921562872
5127,0.0422033089591197
761,0.122077198911459
290,0.21183523413559
311,0.348512535136063
226,0.0707472496936372
1845,0.0901103993406288
209,0.775048094940379
222,0.275466118754005
515,0.233638646783541
1019,0.0856182659942419
326,0.372623876194938
7596,0.0956606915315823
901,0.189738491227292
235,0.0397303911403449
338,0.196049444491887
391,0.0633205993580134
218,0.0656695237535496
506,0.0157976536532765
244,0.120883597612913
1239,0.104743261437459
5575,0.0629723974146364
2509,0.130050490983827
209,0.470557182132499
207,0.21870545824015
264,0.284694024899258
1458,0.0614057779523934
1158,0.0332178375301731
5227,0.0376098389901394
442,0.122834116577864
373,0.305127308208299
521,0.0970552720732712
330,0.106255991480504
254,0.211086038145065
409,0.0396585257057462
431,0.0405667420838412
308,0.0460494111544132
234,0.0298434751264716
2069,0.0930946594233588
664,0.0385969555490275
307,0.0906206239115282
204,0.282989058516139
274,0.0176142312858144
2115,0.0973441237102921
221,0.18638259047503
550,0.0839448104233536
688,0.119242471584439
520,0.167086176963672
4036,0.0366826253617186
834,0.076984611954311
1264,0.0432247582235
251,0.0402447139366088
713,0.335955548430049
219,0.266256319418782
1318,0.0080000735167949
7224,0.133563568713166
973,0.0390101035999686
291,0.0165795612470188
207,0.1895964647874
390,0.509614457576987
2306,0.069390260911368
277,0.12267871830396
251,0.0389135940521631
228,0.326365791607057
284,0.178810372278213
295,0.13127548622777
995,0.0956945337375765
393,0.149596211472947
633,0.130228793297723
1816,0.059612037096755
442,0.523901270915874
209,0.00265457318890577
274,0.0117543687142467
311,0.300925628077794
482,0.248148739257667
345,0.062700614607696
470,0.0549632216749825
233,0.637008461081072
242,0.0885899011161212
1238,0.0696291179388645
357,0.471968956042306
1034,0.042354066292545
425,0.137702621753838
362,0.28242795431811
270,0.00973212995274421
676,0.0311385262274564
2875,0.128130367901921
231,0.15066111847831
248,0.440971302605428
2025,0.0348947495053248
293,0.0980257408016143
1468,0.213574447703607
315,0.0141297693762327
6623,0.0353584962095241
697,0.152463635562362
644,0.0554272533757371
239,0.0120530462983124
251,0.275483497097995
4907,0.100942290025726
1720,0.0724613529739525
209,0.222026608218295
468,0.0248513242312359
721,0.134949484615078
4301,0.0353130812494635
272,0.155556052509273
362,0.144269364072666
1270,0.086167228243184
1033,0.044160582507108
327,0.0697051274621882
555,0.0789704410483163
324,0.540550491615987
249,0.0291100730108787
9715,0.0641278512313936
1059,0.0266197243737676
3370,0.0558756183936607
1303,0.047229884374455
310,0.176059630088572
4850,0.0742086242295742
870,0.0495865350063617
832,0.190610696017471
3110,0.00983684235582099
1381,0.140450135660384
1122,0.0444494470005201
204,0.0695675470182442
405,0.162779599510574
1106,0.129057967350028
329,0.124053212914996
2119,0.0226922757181482
269,0.138832246870581
210,0.271797005277031
219,0.0445936919247483
493,0.120179021525354
376,0.0980256437055904
1158,0.00950620569964643
339,0.00512709729913562
1966,0.106451049059903
245,0.114947548780819
2672,0.09177358647081
2693,0.0245167117937318
210,0
805,0.173550043706884
288,0.157413877740574
1074,0.108355723249614
288,0.201579628298525
1810,0.0600302620215776
617,0.107572755936299
263,0.155879728501204
810,0.0647070234132169
290,0.27818972281136
627,0.100912090369937
369,0.0397303911403449
5143,0.0574256153782469
1241,0.555915620126086
293,0.0294967692459863
545,0.108077771774997
367,0.062374160902719
236,0.165242495695085
459,0.0407555799007375
719,0.119773082262475
231,0.0320160323574433
677,0.184070655982739
397,0.0861605767513938
1094,0.387273723668136
5013,0.0771649834309352
229,0.174430264105896
3766,0.0386136851804662
746,0.202713735229743
3830,0.0109122403830147
223,0.339314807453238
486,0.135816855347548
5586,0.0640793872819053
1546,0.0470619179656217
282,0.0539097316937875
2318,0.0331062649098358
3607,0.0196989619641116
698,0.144260238501315
696,0.0876138182333129
203,0.649612240964809
220,0.042820745371559
314,0.242383000304354
2948,0.0583413783726428
2621,0.0851643539305346
532,0.0843909543258829
431,0.16658046821847
326,0.153159930529869
618,0.242672978681126
209,0.254969981621098
405,0.284913214301413
572,0.171325269763875
302,0.0744103957677095
5118,0.0448231184008476
646,0.0233351005640424
1871,0.0727209919881709
244,0.0924114274055949
5044,0.0419069794924945
790,0.247227136144749
319,0.086894798020399
341,0.00265457318890577
210,0.00506419649128161
261,0.49442301433476
400,0.0600709426906934
1186,0.00847611893327008
274,0.258541287604172
1370,0.160503709871502
371,0.0816863237819277
252,0.0842416133378487
284,0.596515445498553
2348,0.0647022743631981
1194,0.181539249856485
996,0.0639474398600107
267,0.574910803666715
339,0.268363090289176
677,0.0675234798254242
324,0.574305249256267
309,0.111424773236406
4043,0.0263478587227921
405,0.0371515920253023
3787,0.111484213365971
563,0.090007149604942
370,0.0898193246222125
207,0.0385969555490275
609,0.196389003693488
731,0.129907827893042
214,0.767921145075087
3403,0.0309443365967419
459,0.158270205948291
323,0.164041562352757
265,0.429359671874943
305,0.0894247299710486
726,0.0947420808989413
368,0.141838409491976
432,0.0979889271909999
421,0.1642772140292
400,0.0331711663803889
740,0.128180340498235
337,0.091859579954011
667,0.120883597612913
513,0.572561025741177
304,0.131551377805581
279,0.0499502769988971
286,0.414863450769032
442,0.219206671427776
225,0.822941703803835
366,0.0825040888307415
326,0.0180637345329158
223,0.107229737421598
2758,0.269094580666547
309,0.00801783317645717
224,0.187902722720303
535,0.580870130828007
1473,0.0463008498911625
274,0.716472451634793
393,0.128180340498235
4363,0.0648806699229741
256,0.0906206239115282
559,0.012929179854039
269,0.153087059189693
376,0.0720192667643112
595,0.0579537825153604
774,0.0979645104953702
344,0.186180182714197
287,0.130057909199666
1167,0.127037369337657
358,0.0400260433448616
2134,0.359845682840969
749,0.20335885703875
520,0.0560407140014041
365,0.0710403669594791
345,0.113425124836567
352,0.121147590915666
228,0.0765340634799828
303,0.0462064136197082
412,0.187154324316186
447,0.0994628975277411
3281,0.0852898167038367
441,0.0163749918108535
466,0.0737296525253534
267,0.116049932137836
4990,0.0457718932851586
525,0.039498822515451
369,0.0812277713419823
296,0.0739417589541201
696,0.167835758323493
254,0.0467209886441977
1660,0.148673062760214
307,0.052336421002331
597,0.146028604852182
393,0.095681557861558
227,0.302741786346149
359,0.00378191596945069
435,0.0455681180247668
281,0.0397776243237836
234,0.0102521447295671
471,0.300921552037969
6450,0.0814640982923004
2646,0.210434386188299
211,0.665879956706659
784,0.055762410682227
1530,0.0248513242312359
358,0.11960566262259
275,0.0768596264437994
212,0.155957568186305
440,0.00733983204781016
1731,0.0610069184563889
382,0.147313585063028
246,0.495520267109471
288,0.0131952268147028
228,0.249177214857676
412,0.454820263292022
6097,0.123389366206592
222,0.182140288388857
633,0.174399306372379
456,0.359308939901045
253,0.298376828015881
851,0.091265431830092
202,0.0239408019692899
725,0.132539770442321
1445,0.169984340152997
271,0.309088847009273
2220,0.0826782681052737
334,0.619890315399727
317,0.00962464320724426
1768,0.0625997146188395
2614,0.0565446129582611
232,0.0153735747609305
893,0.233077380536636
3221,0.0703530008413749
531,0.0215703744818867
1302,0.0854732797207306
445,0.189390441756876
580,0.0397776243237836
218,0.121389403155547
426,0.19365211958572
284,0.129169329328946
238,0.0413588210456292
290,0.439906436231045
700,0.044160582507108
1827,0.0737296525253534
2454,0.338538686440776
442,0.041207311360539
383,0.153735416079261
415,0.226327831114532
772,0.0747116448998948
2299,0.144269364072666
261,0.0340050181854481
325,0.134830940013218
1502,0.0335796623136341
518,0.0282393305543811
634,0.10139778944192
979,0.039498822515451
287,0.190722629454216
808,0.125753584195935
217,0.0839448104233536
391,0.369230583690211
359,0.0797853019842295
745,0.0901103993406288
3000,0.0994746680374085
215,0.127947229424308
1319,0.103215336093708
516,0
218,0.025736890735555
703,0.169031475501322
4733,0.0518506236483083
3503,0.0497863445760069
1906,0.392922468964666
283,0.196295314727042
307,0.255977582894886
1043,0.264346317747646
269,0.197739235380603
2939,0.124352619433084
293,0.0876138182333129
1366,0.432757367018828
1671,0.142391895379116
829,0.0530956367126596
258,0.155817767099842
333,0
319,0.0855880671458176
216,0.807086003875391
560,0.227648911939063
248,0.0116593018493116
689,0.0202950046390109
841,0.227501045766804
440,0.131878934623502
322,0.13749004795983
1854,0.140608785670153
8564,0.0378086046187101
253,0.0875716439415467
237,0.0137129356726596
399,0.04578190099785
248,0.00235873619683882
263,0.0435685823733455
216,0.395378566499922
3538,0.0495527598472189
217,0.1754753157879
2924,0.035388945042451
620,0.0511287583292587
463,0.219081936722892
220,0.0157016500454374
284,0.251326648283838
2102,0.034545826531213
524,0.202253021612484
240,0.0803173904191822
225,0.0424297939709624
877,0.0367419942697181
541,0.347731806544396
229,0.10597676773564
425,0.0980257408016143
311,0.354200497859329
318,0.290428612158321
715,0.141838409491976
3756,0.0727922741057442
2161,0.0760670312420142
1846,0.189738007457549
282,0.247315364275582
520,0.155957568186305
2029,0.0852192543866038
569,0.228299057186344
770,0.252962804037313
274,0.0220165226468049
284,0.0262483352232041
255,0.689735577986213
354,0.133582255050231
231,0.28490758787517
667,0.11434322477295
427,0.0995866551873724
3482,0.0804177526350081
438,0
2791,0.185687708714327
348,0.153817648082581
216,0.847895296203561
810,0.059146520911312
1470,0.219245271993932
269,0.387391095869751
256,0.450009323453943
284,0.100772696552235
293,0.117059872686717
213,0.074902776574858
214,0.465763162157376
210,0.271655391679852
297,0.120248509668936
1101,0.144085918311325
1104,0.0305482523436052
1082,0.131616611206727
435,0.0317585161066661
1684,0.0842416133378487
345,0.00733983204781016
451,0.174732480150127
865,0.118564432599858
267,0.157298215875671
491,0.280391095772852
215,0.101253077196532
5585,0.0695651397381942
270,0.487478753169096
305,0.0889538938478358
382,0.141969661461263
2980,0.0465314506828536
1047,0.188918546712035
377,0.164035114542118
1327,0.344222217159485
252,0.110226332898965
695,0.125080167227022
215,0.0189324682901368
5454,0.0734906322310958
438,0.0408529623004926
279,0.0376098389901394
884,0.120929860185415
366,0.0402447139366088
886,0.0454675868995795
347,0.0321418638637361
217,0.0545278415561121
348,0.0664027851778028
1179,0.162783131974491
1034,0.136874855900355
230,0.656849785518475
249,0.20826447615675
1525,0.140196914170229
295,0.137575648891953
4756,0.0281877698567371
682,0.0526633157083739
2414,0.0778020469650886
2526,0.0757314729656414
352,0.233139657682765
250,0.00610632642373408
229,0.0576817536129576
3993,0.0109122403830147
2939,0.07482065126785
244,0.0233351005640424
308,0.202723121069503
270,0.0650447805269608
326,0.0795528161106516
595,0.0668055330927335
460,0.0601502895054594
686,0.13527909057757
1073,0.0203075189893135
205,0.109385240619788
213,0.0107895555420041
509,0.0655245216425557
487,0.404992170006879
201,0.0280558790143277
589,0.0794722045067463
428,0.120460845924469
1913,0.245845383360714
209,0.27718914452255
374,0.159002602373574
273,0.332819653331676
869,0.138968238459437
449,0.0918458270131513
234,0.0851137394919812
465,0.203334396357594
979,0.0929898447701059
818,0.29177131523008
1489,0.0947420808989413
1066,0.0141883534169149
1920,0.0796795111755624
249,0.277025130823947
225,0.0606216385937665
301,0.624477515266538
337,0.0822433854249027
502,0.162127608099649
338,0.0832977417548036
395,0.0757072157111637
265,0.0340835016980085
924,0.0811265564477884
234,0.230772459573428
371,0.0109122403830147
419,0.328174459889375
621,0.0361066248791873
234,0.154847928369304
1329,0.0712700614322531
253,0.142216113261296
