date,bases,open_access_bases,bytes,open_access_bytes
"09/22/2016",5928036185821920,3641571721144881,3585568392073445,2317196122330164
"09/23/2016",5932218084600568,3643731393286371,3587584948978171,2318207995012984
"09/24/2016",5932608425303506,3644121733989309,3587779689579765,2318402735614578
"09/25/2016",5933099280831316,3644612589517119,3588035766088486,2318658812123299
"09/26/2016",5938102162932361,3649615471618164,3590950639232882,2321573685267695
"09/27/2016",5949990304212373,3659448802910356,3596673358166190,2326648311533482
"09/28/2016",5980589337912993,3674464239060724,3611574780257855,2334459391086764
"09/29/2016",5984585412286017,3678460313433748,3613536977340396,2336421588169305
"09/30/2016",6011016033005266,3704890934152997,3623721302569834,2346605913398743
"10/01/2016",6028296984106892,3714968297013865,3631559244187302,2350754553992087
"10/02/2016",6032922539979563,3715190185802412,3633928115932435,2350893153299797
"10/03/2016",6042381056439489,3719191654871484,3639045770927311,2353250939499420
"10/04/2016",6048397284078185,3723792715036800,3642482024849986,2356013997282331
"10/05/2016",6059929977221877,3729709098337267,3648738194619603,2359666351589565
"10/06/2016",6086676869301311,3742906397866886,3663634192957407,2367747251663173
"10/07/2016",6091261558337049,3746177493847024,3666232898591685,2369756920645327
"10/08/2016",6097400641083956,3751953111230262,3669384432652912,2372708317949337
"10/09/2016",6107064633469551,3754236543245566,3674363843056061,2373911173245621
"10/10/2016",6109389152055300,3756424668243397,3675424292758140,2374896798865316
"10/11/2016",6116161222267234,3760854622629533,3679085319358848,2377410243034757
"10/12/2016",6199722770987403,3765688164011379,3705513872580673,2379847470192598
"10/13/2016",6355668218879249,3775739497261464,3758379489129417,2387444459726522
"10/14/2016",6823108007711288,3776756503347779,3895873290167007,2388083137601521
"10/15/2016",6825581849210131,3778436003767522,3897305804669593,2389147309793148
"10/16/2016",6828122106731532,3779143571476964,3898567699488505,2389567506411912
"10/17/2016",7467896040986450,3780545077535885,4084260101448072,2390380344611021
"10/18/2016",8200776704468327,3784792423893726,4296464689456330,2393543087929509
"10/19/2016",8204464588947190,3787807397460195,4298427849268053,2395197384545170
"10/20/2016",8211648087032772,3790064012829276,4301872117827504,2396527844982217
"10/21/2016",8372178236862966,3794428881984026,4350500408073872,2399454970608941
"10/22/2016",8376643822667135,3798894467788195,4353343921849562,2402298484384631
"10/23/2016",8377325717760709,3799576362881769,4353671046633857,2402625609168926
"10/24/2016",8385877190802412,3801974268287434,4358002708988754,2404041940897460
"10/25/2016",8393450278513973,3809469652792113,4361039108791478,2407041738563943
"10/26/2016",8484735846661689,3811413652584602,4402259282235135,2408155372231122
"10/27/2016",8508901200928872,3821604602164409,4412606143472382,2413716749111244
"10/28/2016",8515697157172411,3825667540587908,4416654657439764,2416313858579970
"10/29/2016",8522360354589204,3832330738004701,4421259618931160,2420918820071366
"10/30/2016",8522973078868749,3832943462284246,4421621239228870,2421280440369076
"10/31/2016",8533547680191614,3838788044656634,4427565023808351,2424765851215238
"11/01/2016",8543827055978990,3844012371344692,4432838253428493,2427654816066150
"11/02/2016",8546849667351975,3845493306247277,4434411876294834,2428425314363345
"11/03/2016",8554440945358978,3853084584254280,4437272114254684,2431285552323195
"11/04/2016",8556306824235108,3854950463130410,4438300672798025,2432314110866536
"11/05/2016",8701324995023445,3855988950715178,4507529818190202,2433951531827063
"11/06/2016",8701928451707834,3856592407399567,4507905221536128,2434326935172989
"11/07/2016",8709552371503513,3860821493997366,4511659066486027,2436479320257004
"11/08/2016",8718789856858358,3870053675079195,4516235638757112,2441053328201146
"11/09/2016",8724543624295880,3875781036756749,4519013994352024,2443819169519847
"11/10/2016",8725491115581122,3876728528041991,4519551481018278,2444356656186101
"11/11/2016",8740360515609877,3891597928070746,4527465955611738,2452271130779561
"11/12/2016",8741456690894530,3892694103355399,4528063105875232,2452868281043055
"11/13/2016",8742822601718152,3894060014179021,4528678460694701,2453483635862524
"11/14/2016",8759710099427063,3910947511887932,4539182226957664,2463987402125487
"11/15/2016",8763098545778531,3913929222299440,4541236676318202,2465738628671685
"11/16/2016",8784460308732204,3935181642324873,4554240800257004,2478662455792700
"11/17/2016",8787876379659817,3938457854861320,4556017932714800,2480369411890058
"11/18/2016",8791883009223417,3941696496316580,4557887530462725,2481846321883200
"11/19/2016",8793769270758527,3943194281176172,4558977282543066,2482742694833925
"11/20/2016",8794367568946725,3943658681464792,4559332986314938,2483028068110088
"11/21/2016",8799921244512147,3946994057693312,4562670534192640,2484942270996253
"11/22/2016",8804600779225662,3949067272249187,4564797953061077,2486132192302917
"11/23/2016",8818528119467608,3954375260469173,4571842400428914,2488859344652993
"11/24/2016",8832475732035711,3956606631976782,4579152446318317,2490249626942427
"11/25/2016",8836051867474515,3958690112504322,4581166949900515,2491497685423576
"11/26/2016",8844409408832549,3967047653862356,4586239042846468,2496569778369529
"11/27/2016",8845315478347896,3967953723377703,4586795822251204,2497126557774265
"11/28/2016",8848763145597913,3970643852444652,4588685292832208,2498623844379974
"11/29/2016",8852032788771941,3973601311273861,4590474540460263,2500254977403472
"11/30/2016",8868877560701905,3976229134698524,4597761875426409,2501614751485117
"12/01/2016",8893943897689806,3980465645080379,4608569036739017,2503932670542194
"12/02/2016",8903432614108851,3987109932939934,4613189197704671,2507456161566237
"12/03/2016",8908030989465792,3990914079270299,4615106333835808,2509093218131414
"12/04/2016",8909851519964072,3991618034632116,4616000318894449,2509532585465962
"12/05/2016",8913955427490136,3994195099638261,4618275927717680,2511094836987741
"12/06/2016",8917273962872846,3996888631225152,4620222457901026,2512668115960993
"12/07/2016",8993441136907001,4010027275790237,4654237433758487,2519148364849405
"12/08/2016",8998441388600788,4013769694372070,4657260866508565,2521567301510996
"12/09/2016",9007373710173516,4022702015944798,4662660250558464,2526966685560895
"12/10/2016",9008869438350747,4024067870069267,4663384198756640,2527653408808531
"12/11/2016",9009661589910232,4024860021628752,4664357171564268,2528626381616159
"12/12/2016",9013477610768035,4028676042486555,4666505177927775,2530774387979666
"12/13/2016",9021228326700294,4033439357886668,4670663746129272,2533319287059495
"12/14/2016",9114801594848919,4035597550641216,4717989268905044,2534509806027111
"12/15/2016",9121075190020690,4040884745343795,4721052569974775,2537023807156955
"12/16/2016",9125347552880657,4044171208269212,4723205887792053,2538876858388677
"12/17/2016",9129201681293937,4047794809078284,4724770265390501,2540348392691060
"12/18/2016",9132180719297085,4050773847081432,4726704647701532,2542282775002091
"12/19/2016",9134096498726490,4052689626510837,4727911667679886,2543489794980445
"12/20/2016",9139955643383746,4058008250581765,4731291795996927,2546624454476091
"12/21/2016",9144151330794139,4062108754936550,4732980460233222,2548267204860814
"12/22/2016",9147967199891591,4064575065596794,4735164880929646,2549742829662928
"12/23/2016",9167773635180136,4066547304672809,4744144755915339,2551239412009484
"12/24/2016",9169273343958139,4068047013450812,4744906049671220,2552000705765365
"12/25/2016",9169639288027010,4068412957519683,4745075921513528,2552170577607673
"12/26/2016",9170473853748421,4069247523241094,4745660244928295,2552754901022440
"12/27/2016",9174237301709252,4073010971201925,4748424550928674,2555519207022819
"12/28/2016",9177741712148178,4076515381640851,4750891413927703,2557986070021848
"12/29/2016",9179523809451038,4078297478943711,4751988630355264,2559083286449409
"12/30/2016",9180721300750010,4079494970242683,4752614762038073,2559709418132218
"12/31/2016",9184750182711999,4083523852204672,4754922116077008,2562016772171153
"01/01/2017",9191174920165872,4089948589658545,4758792359369717,2565887015463862
"01/02/2017",9192286765413491,4090952908826924,4759373078466349,2566439515458662
"01/03/2017",9208088610742114,4106647228076307,4768364906762661,2575399515119373
"01/04/2017",9211449527901943,4109257612250028,4770283896512867,2576824144442560
"01/05/2017",9214550279514985,4110821453897735,4772236925432854,2577765769904692
"01/06/2017",9215973154420440,4112244328803190,4773032684405912,2578561528877750
"01/07/2017",9220266809989326,4116097240533876,4775252049991013,2580620236810212
"01/08/2017",9221776185767560,4117606616312110,4776138514483015,2581506701302214
"01/09/2017",9223309518367352,4119139948911902,4777166133782187,2582534320601386
"01/10/2017",9227682248390928,4123414343670190,4779580687460080,2584882244717623
"01/11/2017",9234008545487510,4129268730178645,4783373915163068,2588357175764224
"01/12/2017",9243166481996521,4137993698048776,4786814019471183,2591599777905353
"01/13/2017",9248615757784017,4143442973836272,4789542663365354,2594328421799524
"01/14/2017",9251375053929411,4146202269981666,4791076084943829,2595861843377999
"01/15/2017",9252982034256145,4147809250308400,4792042617766572,2596828376200742
"01/16/2017",9253942397640859,4148634624472814,4792589792761216,2597317878414666
"01/17/2017",9494327032673194,4157906163561611,4865343258213525,2602403882231554
"01/18/2017",9502958917189686,4166538048078103,4870659603479249,2607720227497278
"01/19/2017",9514683164869350,4171081493015860,4875580274727901,2610546449748648
"01/20/2017",9523593159085797,4179991487232307,4880347905775462,2615314080796209
"01/21/2017",9524598192247114,4180996520393624,4881086314815935,2616052489836682
"01/22/2017",9525713959918530,4182112288065040,4882120490491763,2617086665512510
"01/23/2017",9531557122982458,4187955451128968,4885087179837561,2620053354858308
"01/24/2017",9534063381564844,4190461709711354,4886560416145849,2621526591166596
"01/25/2017",9540574464864358,4194530519803718,4890152940756402,2623820787351894
"01/26/2017",9545212880716877,4199168935656237,4892668530752888,2626336377348380
"01/27/2017",9551486426046539,4205159396042507,4896021719034918,2629533962538035
"01/28/2017",9554407199596556,4208080169592524,4897465358418636,2630977601921753
"01/29/2017",9556846183255564,4210519153251532,4898578308108149,2632090551611266
"01/30/2017",9561212675944760,4214840317382678,4900880622008951,2634371703475388
"01/31/2017",9564433217817636,4217922702289554,4902601198240941,2636029136381441
"02/01/2017",9572999338282968,4226488822754886,4907194270084518,2640622208225018
"02/02/2017",9574065729513331,4227532818036193,4907701713757539,2641120262300782
"02/03/2017",9577840030966900,4231307119489762,4912891002852217,2646309551395460
"02/04/2017",9578956051080139,4232423139603001,4913496794368969,2646915342912212
"02/05/2017",9580194539717699,4233661628240561,4914116885294661,2647535433837904
"02/06/2017",9587989896222265,4241456984745127,4918210510479774,2651629059023017
"02/07/2017",9606920712755851,4246432186449213,4924788622307559,2654500489688667
"02/08/2017",9612321506118509,4251832979811871,4927631063219982,2657342930601090
"02/09/2017",9621322777304019,4260834250997381,4932108018451418,2661819885832526
"02/10/2017",9633045925104401,4272546265284761,4939059835299669,2668763713661071
"02/11/2017",9634254924423789,4273755264604149,4939796074073630,2669499952435032
"02/12/2017",9635868936506485,4275369276686845,4940875291629891,2670579169991293
"02/13/2017",9640243059168336,4279659629002496,4943560196912083,2673212577306009
"02/14/2017",9645770940784688,4285163692604232,4946653581795093,2676293178696857
"02/15/2017",9652586487196351,4291979239015895,4950234336820657,2679873933722421
"02/16/2017",9656185089910545,4295495976674615,4952143091465789,2681758811291849
"02/17/2017",9659819009352114,4299129896116184,4954295236198058,2683910956024118
"02/18/2017",9661163416546976,4300474303311046,4955156128043740,2684771847869800
"02/19/2017",9662200965557355,4301511852321425,4955757641034413,2685373360860473
"02/20/2017",9664482548841054,4303793435605124,4957170881885573,2686786601711633
"02/21/2017",9683863459482686,4314551670549151,4966531606693121,2692313626420133
"02/22/2017",9686976383816122,4317664594882587,4968259825332668,2694041845059680
"02/23/2017",9691966375933838,4322654587000303,4971228786586214,2697010806313226
"02/24/2017",9696533482892591,4327124476607672,4973770518773235,2699500192467193
"02/25/2017",9698088337960908,4328679331675989,4974708552261876,2700438225955834
"02/26/2017",9699972316374828,4330563310089909,4975654878588965,2701384552282923
"02/27/2017",9707407102255862,4334503855116439,4979168296034797,2703308164952987
"02/28/2017",9715003621725440,4342100374586017,4983578215707583,2707718084625773
"03/01/2017",9728634077035406,4355730829895983,4990710577756554,2714850446674744
"03/02/2017",9731251329966654,4358348082827231,4992148133132998,2716288002051188
"03/03/2017",9784817763677159,4411914516537736,5007227650408191,2731367519326381
"03/04/2017",9786274347886630,4413371100747207,5007905814915621,2732045683833811
"03/05/2017",9788154610660660,4415251363521237,5011170701867719,2735310570785909
"03/06/2017",9789290766178070,4416387519038647,5011745456909129,2735885325827319
"03/07/2017",9795016211082650,4422112963943227,5013975785151985,2738115654070175
"03/08/2017",9802305436969295,4429402189829872,5017576257155086,2741716126073276
"03/09/2017",9813087713615378,4440184466475955,5023086962589375,2747226831507565
"03/10/2017",9814326841496398,4440882900634586,5023822960203975,2747760037007129
"03/11/2017",9815739775331943,4442295834470131,5024603130807084,2748540207610238
"03/12/2017",9818249492473013,4444805551611201,5025877332726923,2749814409530077
"03/13/2017",9828081373539083,4449298389403231,5030646674223811,2752073010384058
"03/14/2017",9833467660316553,4454684676180701,5033687179071402,2755113515231649
"03/15/2017",9835627149496026,4456844165360174,5034856920592757,2756283256753004
"03/16/2017",9887020248953462,4460652263341453,5049851320056588,2758035321683135
"03/17/2017",9892594830214518,4466226844602509,5052723994249180,2760907995875727
"03/18/2017",9895146641221703,4468778655609694,5054158308545303,2762342310171850
"03/19/2017",9896969737568238,4470601751956229,5055278415910617,2763462417537164
"03/20/2017",9901516379700208,4474963772502793,5057771289272452,2765893068021838
"03/21/2017",9905314674557529,4478762067360114,5059984627877664,2768106406627050
"03/22/2017",9908315174158241,4481762566960826,5061789476873982,2769911255623368
"03/23/2017",9912532860929963,4485980253732548,5063928614573338,2772050393322724
"03/24/2017",9915398022472394,4488062563509591,5065549541032833,2773285251173535
"03/25/2017",9917835191175293,4490499732212490,5066755847712839,2774491557853541
"03/26/2017",9918107858452060,4490772399489257,5066897183796388,2774632893937090
"03/27/2017",9919995937649947,4492660478687144,5067893488663728,2775629198804430
"03/28/2017",9922863420183204,4495330130675719,5069477164624780,2777078919830042
"03/29/2017",9968613097228231,4499016528249709,5081905345408020,2779141677709430
"03/30/2017",9975099799733733,4504894572717708,5085667086487425,2782493336723059
"03/31/2017",10008478410263846,4516501875806237,5098292753646744,2788741791290867
"04/02/2017",10008539845485938,4516563311028329,5098332811901106,2788781849545229
"04/03/2017",10030035682371867,4534937796968346,5108976857829034,2798122805996097
"04/04/2017",10037617529672159,4542519644268638,5112678143038484,2801824091205547
"04/05/2017",10555273268940180,4549923149742138,5264736173002262,2805727107715900
"04/06/2017",10560622510162486,4555272390964444,5267477458183270,2808468392896908
"04/07/2017",10566370078711777,4557873531824723,5270508156976008,2809926690401950
"04/08/2017",10575409174229505,4566912627342451,5274116350032876,2813534883458818
"04/09/2017",10575778268666813,4567281721779759,5274287898876988,2813706432302930
"04/10/2017",10578213038691853,4569716491804799,5275558987359928,2814977520785870
"04/11/2017",10589914940418844,4580835766191157,5281363147558523,2820522344514138
"04/12/2017",10712498583567301,4583866580668685,5343247061196281,2822049598948599
"04/13/2017",10920364387893614,4593833535296024,5404347168593014,2827418246005679
"04/14/2017",10922778706308071,4596247853710481,5405960734211395,2829031811624060
"04/15/2017",10923763743663234,4597232891065644,5406566351899675,2829637429312340
"04/16/2017",10924170280960884,4597639428363294,5406805269689565,2829876347102230
"04/17/2017",10924478578888856,4597947726291266,5406986846704878,2830057924117543
"04/18/2017",10930029511231909,4603498658634319,5410093545227932,2833164622640597
"04/19/2017",10949560095146727,4607614379725563,5419172919019956,2835217519284896
"04/20/2017",10963569957562060,4614514281943773,5425784302966848,2838625115071176
"04/21/2017",10973536755780158,4624481080161871,5428779257942588,2841620070046916
"04/22/2017",10975947361718900,4626891686100613,5430087425266142,2842928237370470
"04/23/2017",10977061242067615,4628005566449328,5430658089051307,2843498901155635
"04/24/2017",10984503370430438,4632438372367995,5433773068351568,2845906750090283
"04/25/2017",10987333238025604,4635268239963161,5435818418976328,2847952100715043
"04/26/2017",10990868141958274,4638185932541781,5437569991707540,2849265916052234
"04/27/2017",10996080569287827,4643398359871334,5440289090816264,2851985015160958
"04/28/2017",11003117561428512,4650435352012019,5444680510840145,2856376435184839
"04/29/2017",11006076995400873,4653394785984380,5446271534510794,2857967458855488
"04/30/2017",11010328086587371,4657645877170878,5448463204686922,2860159129031616
"05/01/2017",11017887644806786,4665205435390293,5453027174690255,2864723099034949
"05/02/2017",11022595380713892,4669913171297399,5455525464720274,2867221389064968
"05/03/2017",11036488618635247,4683806409218754,5462808398582218,2874504322926912
"05/04/2017",11095626183167920,4689918016729527,5485442414172769,2877648314698298
"05/05/2017",11099298620270015,4693514888002518,5487096235865062,2879268680458657
"05/06/2017",11100496279794120,4694712547526623,5487670202433580,2879842647027175
"05/07/2017",11100891502306306,4695107770038809,5487929418766138,2880101863359733
"05/08/2017",11103160059108839,4697376326841342,5489199170561678,2881371615155273
"05/09/2017",11123916505734658,4717443172474157,5496873464040254,2888723344240920
"05/10/2017",11127904016279909,4720993187970912,5498933738663558,2890484003128034
"05/11/2017",11134942326721683,4726804090103356,5502617383237177,2893884979360432
"05/12/2017",11137775249030343,4729637012412016,5504196293011956,2895463889135211
"05/13/2017",11141276910832050,4733138674213723,5505828793263190,2897096389386445
"05/14/2017",11142117950521992,4733979713903665,5506385790541009,2897653386664264
"05/15/2017",11145511425946920,4737373189328593,5508282597946766,2899550194070021
"05/16/2017",11151724793855248,4743586557236921,5512096472487694,2903364068610949
"05/17/2017",11155753436802897,4747581797784864,5514287342918698,2905548363480211
"05/18/2017",11186122151430376,4777790285198631,5523569224170505,2914775063027580
"05/19/2017",11192110394544379,4783778443342831,5527146149949711,2918351809799397
"05/20/2017",11196653835894918,4788321884693370,5530123783231490,2921329443081176
"05/21/2017",11200993932010843,4792661980809295,5532908021776733,2924113681626419
"05/22/2017",11210574284468722,4802242333267174,5539054705441407,2930260365291093
"05/23/2017",11215459692269510,4806451330180690,5541487333722619,2932406842406681
"05/24/2017",11824761543771253,4810214428666985,5710497929623384,2933959482277828
"05/25/2017",11910755261853352,4812534221121584,5731634195020319,2935237422500998
"05/26/2017",11914449880610226,4816228839878458,5733685731281686,2937288958762365
"05/27/2017",11917027855117061,4818806814385293,5734597271926661,2938200499407340
"05/28/2017",11917838581240938,4819617540509170,5735004762186689,2938607989667368
"05/29/2017",11921246257376208,4823025216644440,5736650211097460,2940253438578139
"05/30/2017",11927877366827169,4829656326095401,5740290782383978,2943894009864657
"05/31/2017",11931778592983161,4833557552251393,5742383944644868,2945987172125547
"06/01/2017",11944717455294658,4838678702074140,5747657439412342,2948974846218372
"06/02/2017",11953214152565628,4841448273024271,5750437270562621,2950247150299416
"06/03/2017",11954486150886453,4842720271345096,5751220795572966,2951030675309761
"06/04/2017",11955176098866917,4843410219325560,5751692876708918,2951502756445713
"06/05/2017",11965214922502271,4853445076508192,5757439556347209,2957248612469092
"06/06/2017",11966362659761310,4854592813767231,5758145967784663,2957955023906546
"06/07/2017",11972787667760790,4860601460173371,5761964935054247,2961602294931225
"06/08/2017",12008018826988565,4867784761129574,5780033278323454,2967686289697655
"06/09/2017",12013629025974265,4871270351974238,5782682953387129,2969400356122692
"06/10/2017",12014373151541914,4872014477541887,5783034419529057,2969751822264620
"06/11/2017",12015059722529551,4872701048529524,5783420995656475,2970138398392038
"06/12/2017",12018583628960300,4875754621435833,5785442684150720,2971951334305946
"06/13/2017",12025706459496738,4882877451972271,5789055186809824,2975563836965050
"06/14/2017",12030694559618974,4887865552094507,5791660061007333,2978168711162559
"06/15/2017",12039187992748198,4896358985223731,5795975919768215,2982484569923441
"06/16/2017",12044150965540612,4901108385657390,5798344557529559,2984764549146504
"06/19/2017",12054083640803930,4910106401827508,5803055168546325,2989306427359843
"06/20/2017",12061383223009265,4917405984032843,5806235064879782,2992486323693300
"06/21/2017",12066461271435636,4922484032459214,5808772365152653,2995023623966171
"06/22/2017",12072346122015250,4928368883038828,5811798655150146,2998049913963664
"06/23/2017",12092308775108524,4930398098335573,5821017475409027,2999219595251364
"06/24/2017",12095899807099959,4933989130327008,5823422356429583,3001624476271920
"06/25/2017",12105269314621468,4943358637848517,5830050288874487,3008252408716824
"06/26/2017",12107912310561305,4946001633788354,5831216170851176,3009418290693513
"06/27/2017",12249787366299061,4951075869887848,5861953350684252,3012263828498465
"06/28/2017",12336025775666916,4955805646049468,5886089369194097,3014823825624768
"06/29/2017",12341517119410013,4958045158276379,5888418340486545,3015904515127180
"06/30/2017",12369427906924905,4966599980149721,5898172730014454,3020234827480814
"07/01/2017",12377275415086157,4974447488310973,5902366314929474,3024428412395834
"07/02/2017",12377869877047016,4975041950271832,5902627560143022,3024689657609382
"07/03/2017",12386060525600784,4983232598825600,5907266523818381,3029328621284741
"07/04/2017",12387713378514369,4984885451739185,5908097369337452,3030159466803812
"07/05/2017",12390848722458442,4988020795683258,5909820080650561,3031882178116921
"07/06/2017",12397464218758006,4994636291982822,5913579229794448,3035641327260808
"07/07/2017",12403099453536568,5000271526761384,5916763002000152,3038825099466512
"07/08/2017",12405047399188968,5002219472413784,5917658275508976,3039720372975336
"07/09/2017",12407795609163232,5004967682388048,5919092846027470,3041154943493830
"07/10/2017",12412338195796065,5009510269020881,5922547066104236,3044609163570596
"07/11/2017",12415909057336921,5013081130561737,5924339297440536,3046401394906896
"07/12/2017",12420311952503846,5017484025728662,5927408024370417,3049470121836777
"07/13/2017",12429419351975854,5026591425200670,5932415063489646,3054477160956006
"07/14/2017",12560786898221528,5030340576937042,5970189338700647,3056238757803844
"07/15/2017",12565064247160318,5034617925875832,5972155355896042,3058204774999239
"07/16/2017",12570047553971147,5039601232686661,5974618960376988,3060668379480185
"07/17/2017",12582290385523299,5046896421327987,5981561296178508,3064221870975786
"07/18/2017",12587664980003966,5052271015808654,5984410969869476,3067071544666754
"07/19/2017",12601731981380776,5066338017185464,5991054207134095,3073714781931373
"07/20/2017",12611709986360580,5075378815870068,5996066776567185,3078237799228737
"07/21/2017",12614930142534836,5078598972044324,5997670230021874,3079841252683426
"07/22/2017",12616786269661338,5080455099170826,5998503662987720,3080674685649272
"07/23/2017",12617026324814979,5080695154324467,5998642458558343,3080813481219895
"07/24/2017",12622661411834267,5086330241343755,6001717690577299,3083888713238851
"07/25/2017",12628432643374375,5091891403910703,6005107392023361,3087150085427352
"07/26/2017",12631458094633093,5094737886773959,6006724998192705,3088688765248019
"07/27/2017",12634958887659776,5098238679800642,6008949776639155,3090913543694469
"07/28/2017",12680768682148521,5103359528204051,6035618338219263,3093797821557968
"07/29/2017",12681667952996590,5104258799052120,6036138563214718,3094318046553423
"07/30/2017",12691014098729190,5113604944784720,6040733081519194,3098912564857899
"07/31/2017",12704592014781702,5127182860837232,6047303302083124,3105482785421829
"08/01/2017",12709965123843142,5132555969898672,6051294951020974,3109474434359679
"08/02/2017",12722417981520408,5145008827575938,6058088552081043,3116268035419748
"08/03/2017",12728792098077025,5151382944132555,6061501625435071,3119681108773776
"08/04/2017",12729295618894890,5151886464950420,6061795995865828,3119975479204533
"08/05/2017",12731631996769067,5154222842824597,6063319510663987,3121498994002692
"08/06/2017",12732451485986073,5155042332041603,6063958315563886,3122137798902591
"08/07/2017",12736262366268106,5158853212323636,6065767478412798,3123946961751503
"08/08/2017",12858625196317326,5160777092307447,6100687987187776,3125068074869975
"08/09/2017",12862903562219763,5165055458209884,6103020701557457,3127400789239656
"08/10/2017",12873284790244611,5175436686234732,6107754917407215,3132135005089414
"08/11/2017",12888873252520246,5191025148510367,6115341032184072,3139721119866271
"08/12/2017",12889115474235851,5191267370225972,6115476709765506,3139856797447705
"08/13/2017",12891079255554231,5193231151544352,6116298685713855,3140678773396054
"08/14/2017",12896600002191262,5197823880266725,6118766605590189,3142709411858922
"08/15/2017",12905661156371151,5205382548043113,6123602535401334,3146854136581733
"08/16/2017",12916290373131698,5215984093957830,6130605420325057,3153843062056929
"08/17/2017",12919495229844212,5219188950670344,6132261201673391,3155498843405263
"08/18/2017",12924442360814452,5223886048806506,6134769298377141,3157879827237969
"08/19/2017",12926350477872830,5225794165864884,6135704923053171,3158815451913999
"08/20/2017",12926555361529694,5225999049521748,6135823248080093,3158933776940921
"08/21/2017",12932964951556447,5230775839842693,6139292685539573,3161273660682650
"08/22/2017",12944303260325507,5242114148611753,6145424372049854,3167405347192931
"08/23/2017",12955597528475353,5253408416761599,6152688072095892,3174669047238969
"08/24/2017",12964155298365468,5260388044359457,6157465280203100,3178538863830269
"08/25/2017",12967704663770164,5263937409764153,6159250352356019,3180323935983188
"08/26/2017",12969768115951290,5264707501289779,6160579800817100,3180737107292589
"08/27/2017",12971073022296825,5266012407635314,6161195992112572,3181353298588061
"08/28/2017",12977102222405232,5270194785367343,6164455983707882,3183392254302490
"08/29/2017",12980453012876913,5273545575839024,6166541957202366,3185478227796974
"08/30/2017",12994179954638224,5278091748623993,6173651189431599,3188036386288933
"08/31/2017",13001958830027181,5285870624012950,6177952617917262,3192337814774596
"09/01/2017",13021784223746513,5301888143819708,6187599427849217,3200483442261970
"09/02/2017",13026299715153777,5302164616036335,6189689483859580,3200725698972569
"09/03/2017",13028863861248669,5302445809754044,6190770144502902,3200866373041795
"09/04/2017",13031681960152607,5304225423770262,6192405377349300,3201761003781104
"09/05/2017",13036555015127251,5309098478744906,6195301352319121,3204656978750925
"09/06/2017",13042232238469518,5313731612172973,6198614917101781,3207221449746593
"09/07/2017",13052753803452772,5324162606200817,6203487229564688,3212058646157492
"09/08/2017",13057650731317733,5328307879663158,6206181595017145,3214200596865933
"09/09/2017",13060064951013755,5330253955782780,6207555369966170,3215233695874871
"09/10/2017",13061735961913394,5331225718021179,6208509072045003,3215683572701626
"09/11/2017",13081361207425750,5344952529279755,6217485700310955,3221768171111264
"09/12/2017",13109183380381500,5351662352229144,6230348822174507,3225358423722654
"09/13/2017",13116268945783472,5354882473310538,6233426704956363,3227029312417500
"09/14/2017",13127358770319396,5363329263437129,6239549017576783,3231657659880684
"09/15/2017",13133158832602350,5368590335122413,6242906863069812,3234615380444781
"09/16/2017",13146933146589252,5381821094890065,6247429959435396,3238736167473446
"09/17/2017",13148438501863772,5382250527539465,6248432273474547,3238946550194903
"09/18/2017",13171095194167866,5388641194538153,6256378838626101,3241960765155489
"09/19/2017",13178609758091627,5395248405190155,6260421943091273,3245477013881938
"09/20/2017",13205184682159034,5406410540697999,6271367286666442,3252044798504627
"09/21/2017",13215057083994508,5415885138045889,6278112080123965,3258558564234706
"09/22/2017",13231403865339874,5420088224927389,6283986036293215,3260815830486303
"09/23/2017",13240206503504319,5423546000043938,6287881096782764,3262832707847060
"09/24/2017",13242330521784854,5425267850675593,6288895439166597,3263600774886527
"09/25/2017",13275476392517631,5429518531797004,6305294460987943,3265993728905339
"09/26/2017",13282545708742066,5433406955907257,6309554562537241,3268034501814490
"09/27/2017",13286730467618994,5436287133651240,6311972060939511,3269506835315406
"09/28/2017",13299399656617523,5443232296799243,6317891058116556,3273680411144255
"09/29/2017",13577754147845021,5448740644369589,6394885177501189,3275902809735622
"09/30/2017",13589475785352410,5459324184027098,6400704224243621,3280898115275722
"10/01/2017",13595700389758042,5464414739648230,6404075243006478,3283445001549334
"10/02/2017",13600309695935660,5467568892726733,6406818473800242,3285338052198423
"10/03/2017",13718212269602562,5471300108690037,6437866396721716,3287749556713642
"10/04/2017",13723867809205802,5473850912979601,6440731284798360,3289048306601604
"10/05/2017",13726246740266221,5475204178565839,6441873931333231,3289700490852700
"10/06/2017",13730151353025049,5477809353469867,6444037932303497,3290937995784348
"10/07/2017",13731249905144936,5478403613508854,6444729328900662,3291263501850737
"10/08/2017",13733072541794449,5478663168399277,6445997690986657,3291379829643723
"10/09/2017",13734675057714965,5479501429257413,6447023252569576,3291830544393648
"10/10/2017",13739825941112466,5483374548617994,6450346990337882,3294197077599622
"10/11/2017",13761915482929259,5504187101399027,6462014889600642,3304897536877730
"10/12/2017",13770430439556615,5509897064203875,6466988049078610,3308377303279127
"10/13/2017",13780765216025310,5518646367944230,6470932816093774,3311144048820759
"10/14/2017",13781820300618248,5519171157490698,6471625307105504,3311451040110322
"10/15/2017",13784365071938289,5520114846265259,6473452217886602,3312097909524156
"10/16/2017",13797050746796567,5529329076736795,6480153008228056,3316425767209546
"10/17/2017",13812819871030355,5544564078565263,6489058392220453,3324938442677556
